,Product_ID,Product_Name,Category,Store_ID,Date,Units_Sold,Units_Stocked,Price_per_Unit,Revenue,Stockout_Flag,Overstock_Flag
911,1,Shampoo,Household,Store_103,2024-06-28,11,11,87.42,961.62,True,False
912,1,Shampoo,Household,Store_103,2024-06-29,22,22,87.42,1923.24,True,False
913,1,Shampoo,Household,Store_103,2024-06-30,30,41,87.42,2622.6,False,True
914,1,Shampoo,Household,Store_103,2024-07-01,16,41,87.42,1398.72,False,True
915,1,Shampoo,Household,Store_103,2024-07-02,24,24,87.42,2098.08,True,False
916,1,Shampoo,Household,Store_103,2024-07-03,14,26,87.42,1223.88,False,False
917,1,Shampoo,Household,Store_103,2024-07-04,5,98,87.42,437.1,False,True
918,1,Shampoo,Household,Store_103,2024-07-05,28,31,87.42,2447.76,False,False
919,1,Shampoo,Household,Store_103,2024-07-06,23,53,87.42,2010.66,False,True
920,1,Shampoo,Household,Store_103,2024-07-07,21,41,87.42,1835.82,False,True
921,1,Shampoo,Household,Store_103,2024-07-08,24,30,87.42,2098.08,False,False
922,1,Shampoo,Household,Store_103,2024-07-09,32,41,87.42,2797.44,False,True
923,1,Shampoo,Household,Store_103,2024-07-10,21,21,87.42,1835.82,True,False
924,1,Shampoo,Household,Store_103,2024-07-11,33,56,87.42,2884.86,False,True
925,1,Shampoo,Household,Store_103,2024-07-12,16,30,87.42,1398.72,False,False
926,1,Shampoo,Household,Store_103,2024-07-13,17,17,87.42,1486.14,True,False
927,1,Shampoo,Household,Store_103,2024-07-14,32,32,87.42,2797.44,True,False
928,1,Shampoo,Household,Store_103,2024-07-15,36,84,87.42,3147.12,False,True
929,1,Shampoo,Household,Store_103,2024-07-16,17,98,87.42,1486.14,False,True
930,1,Shampoo,Household,Store_103,2024-07-17,31,31,87.42,2710.02,True,False
931,1,Shampoo,Household,Store_103,2024-07-18,11,11,87.42,961.62,True,False
932,1,Shampoo,Household,Store_103,2024-07-19,18,38,87.42,1573.56,False,True
933,1,Shampoo,Household,Store_103,2024-07-20,27,59,87.42,2360.34,False,True
934,1,Shampoo,Household,Store_103,2024-07-21,37,88,87.42,3234.54,False,True
935,1,Shampoo,Household,Store_103,2024-07-22,25,86,87.42,2185.5,False,True
936,1,Shampoo,Household,Store_103,2024-07-23,31,31,87.42,2710.02,True,False
937,1,Shampoo,Household,Store_103,2024-07-24,35,65,87.42,3059.7,False,True
938,1,Shampoo,Household,Store_103,2024-07-25,12,12,87.42,1049.04,True,False
939,1,Shampoo,Household,Store_103,2024-07-26,7,38,87.42,611.94,False,True
940,1,Shampoo,Household,Store_103,2024-07-27,28,39,87.42,2447.76,False,True
941,1,Shampoo,Household,Store_103,2024-07-28,17,17,87.42,1486.14,True,False
942,1,Shampoo,Household,Store_103,2024-07-29,22,67,87.42,1923.24,False,True
943,1,Shampoo,Household,Store_103,2024-07-30,16,98,87.42,1398.72,False,True
944,1,Shampoo,Household,Store_103,2024-07-31,19,19,87.42,1660.98,True,False
945,1,Shampoo,Household,Store_103,2024-08-01,30,36,87.42,2622.6,False,False
946,1,Shampoo,Household,Store_103,2024-08-02,36,75,87.42,3147.12,False,True
947,1,Shampoo,Household,Store_103,2024-08-03,18,45,87.42,1573.56,False,True
948,1,Shampoo,Household,Store_103,2024-08-04,27,95,87.42,2360.34,False,True
949,1,Shampoo,Household,Store_103,2024-08-05,21,21,87.42,1835.82,True,False
950,1,Shampoo,Household,Store_103,2024-08-06,32,90,87.42,2797.44,False,True
951,1,Shampoo,Household,Store_103,2024-08-07,25,25,87.42,2185.5,True,False
952,1,Shampoo,Household,Store_103,2024-08-08,16,79,87.42,1398.72,False,True
953,1,Shampoo,Household,Store_103,2024-08-09,4,29,87.42,349.68,False,False
954,1,Shampoo,Household,Store_103,2024-08-10,19,19,87.42,1660.98,True,False
955,1,Shampoo,Household,Store_103,2024-08-11,34,46,87.42,2972.28,False,True
956,1,Shampoo,Household,Store_103,2024-08-12,20,94,87.42,1748.4,False,True
957,1,Shampoo,Household,Store_103,2024-08-13,13,26,87.42,1136.46,False,False
958,1,Shampoo,Household,Store_103,2024-08-14,47,80,87.42,4108.74,False,True
959,1,Shampoo,Household,Store_103,2024-08-15,22,97,87.42,1923.24,False,True
960,1,Shampoo,Household,Store_103,2024-08-16,32,89,87.42,2797.44,False,True
961,1,Shampoo,Household,Store_103,2024-08-17,15,33,87.42,1311.3,False,False
962,1,Shampoo,Household,Store_103,2024-08-18,41,43,87.42,3584.22,False,True
963,1,Shampoo,Household,Store_103,2024-08-19,40,69,87.42,3496.8,False,True
964,1,Shampoo,Household,Store_103,2024-08-20,35,69,87.42,3059.7,False,True
965,1,Shampoo,Household,Store_103,2024-08-21,10,92,87.42,874.2,False,True
966,1,Shampoo,Household,Store_103,2024-08-22,31,31,87.42,2710.02,True,False
967,1,Shampoo,Household,Store_103,2024-08-23,33,67,87.42,2884.86,False,True
968,1,Shampoo,Household,Store_103,2024-08-24,25,40,87.42,2185.5,False,True
969,1,Shampoo,Household,Store_103,2024-08-25,38,54,87.42,3321.96,False,True
970,1,Shampoo,Household,Store_103,2024-08-26,16,64,87.42,1398.72,False,True
971,1,Shampoo,Household,Store_103,2024-08-27,32,72,87.42,2797.44,False,True
972,1,Shampoo,Household,Store_103,2024-08-28,14,56,87.42,1223.88,False,True
973,1,Shampoo,Household,Store_103,2024-08-29,13,13,87.42,1136.46,True,False
974,1,Shampoo,Household,Store_103,2024-08-30,21,29,87.42,1835.82,False,False
975,1,Shampoo,Household,Store_103,2024-08-31,27,79,87.42,2360.34,False,True
976,1,Shampoo,Household,Store_103,2024-09-01,21,56,87.42,1835.82,False,True
977,1,Shampoo,Household,Store_103,2024-09-02,18,18,87.42,1573.56,True,False
978,1,Shampoo,Household,Store_103,2024-09-03,12,99,87.42,1049.04,False,True
979,1,Shampoo,Household,Store_103,2024-09-04,28,70,87.42,2447.76,False,True
980,1,Shampoo,Household,Store_103,2024-09-05,19,19,87.42,1660.98,True,False
981,1,Shampoo,Household,Store_103,2024-09-06,7,60,87.42,611.94,False,True
982,1,Shampoo,Household,Store_103,2024-09-07,20,28,87.42,1748.4,False,False
983,1,Shampoo,Household,Store_103,2024-09-08,9,78,87.42,786.78,False,True
984,1,Shampoo,Household,Store_103,2024-09-09,30,73,87.42,2622.6,False,True
985,1,Shampoo,Household,Store_103,2024-09-10,19,83,87.42,1660.98,False,True
986,1,Shampoo,Household,Store_103,2024-09-11,13,73,87.42,1136.46,False,True
987,1,Shampoo,Household,Store_103,2024-09-12,13,13,87.42,1136.46,True,False
988,1,Shampoo,Household,Store_103,2024-09-13,0,48,87.42,0.0,False,True
989,1,Shampoo,Household,Store_103,2024-09-14,23,66,87.42,2010.66,False,True
990,1,Shampoo,Household,Store_103,2024-09-15,22,79,87.42,1923.24,False,True
991,1,Shampoo,Household,Store_103,2024-09-16,15,93,87.42,1311.3,False,True
992,1,Shampoo,Household,Store_103,2024-09-17,21,33,87.42,1835.82,False,False
993,1,Shampoo,Household,Store_103,2024-09-18,24,33,87.42,2098.08,False,False
994,1,Shampoo,Household,Store_103,2024-09-19,33,39,87.42,2884.86,False,True
995,1,Shampoo,Household,Store_103,2024-09-20,18,19,87.42,1573.56,False,False
996,1,Shampoo,Household,Store_103,2024-09-21,14,89,87.42,1223.88,False,True
997,1,Shampoo,Household,Store_103,2024-09-22,5,98,87.42,437.1,False,True
998,1,Shampoo,Household,Store_103,2024-09-23,17,86,87.42,1486.14,False,True
999,1,Shampoo,Household,Store_103,2024-09-24,20,65,87.42,1748.4,False,True
1000,1,Shampoo,Household,Store_103,2024-09-25,35,93,87.42,3059.7,False,True
1001,1,Shampoo,Household,Store_103,2024-09-26,30,30,87.42,2622.6,True,False
1002,1,Shampoo,Household,Store_103,2024-09-27,35,77,87.42,3059.7,False,True
1003,1,Shampoo,Household,Store_103,2024-09-28,17,79,87.42,1486.14,False,True
1004,1,Shampoo,Household,Store_103,2024-09-29,24,24,87.42,2098.08,True,False
1005,1,Shampoo,Household,Store_103,2024-09-30,30,80,87.42,2622.6,False,True
1006,1,Shampoo,Household,Store_103,2024-10-01,23,30,87.42,2010.66,False,False
1007,1,Shampoo,Household,Store_103,2024-10-02,18,23,87.42,1573.56,False,False
1008,1,Shampoo,Household,Store_103,2024-10-03,29,66,87.42,2535.18,False,True
1009,1,Shampoo,Household,Store_103,2024-10-04,24,78,87.42,2098.08,False,True
1010,1,Shampoo,Household,Store_103,2024-10-05,12,12,87.42,1049.04,True,False
1011,1,Shampoo,Household,Store_103,2024-10-06,31,58,87.42,2710.02,False,True
1012,1,Shampoo,Household,Store_103,2024-10-07,28,28,87.42,2447.76,True,False
1013,1,Shampoo,Household,Store_103,2024-10-08,21,21,87.42,1835.82,True,False
1014,1,Shampoo,Household,Store_103,2024-10-09,17,70,87.42,1486.14,False,True
1015,1,Shampoo,Household,Store_103,2024-10-10,16,80,87.42,1398.72,False,True
1016,1,Shampoo,Household,Store_103,2024-10-11,35,95,87.42,3059.7,False,True
1017,1,Shampoo,Household,Store_103,2024-10-12,51,70,87.42,4458.42,False,True
1018,1,Shampoo,Household,Store_103,2024-10-13,29,70,87.42,2535.18,False,True
1019,1,Shampoo,Household,Store_103,2024-10-14,31,50,87.42,2710.02,False,True
1020,1,Shampoo,Household,Store_103,2024-10-15,28,48,87.42,2447.76,False,True
1021,1,Shampoo,Household,Store_103,2024-10-16,43,79,87.42,3759.06,False,True
1022,1,Shampoo,Household,Store_103,2024-10-17,22,79,87.42,1923.24,False,True
1023,1,Shampoo,Household,Store_103,2024-10-18,14,14,87.42,1223.88,True,False
1024,1,Shampoo,Household,Store_103,2024-10-19,11,11,87.42,961.62,True,False
1025,1,Shampoo,Household,Store_103,2024-10-20,31,83,87.42,2710.02,False,True
1026,1,Shampoo,Household,Store_103,2024-10-21,25,25,87.42,2185.5,True,False
1027,1,Shampoo,Household,Store_103,2024-10-22,14,95,87.42,1223.88,False,True
1028,1,Shampoo,Household,Store_103,2024-10-23,25,85,87.42,2185.5,False,True
1029,1,Shampoo,Household,Store_103,2024-10-24,17,69,87.42,1486.14,False,True
1030,1,Shampoo,Household,Store_103,2024-10-25,18,68,87.42,1573.56,False,True
1031,1,Shampoo,Household,Store_103,2024-10-26,24,72,87.42,2098.08,False,True
1032,1,Shampoo,Household,Store_103,2024-10-27,18,58,87.42,1573.56,False,True
1033,1,Shampoo,Household,Store_103,2024-10-28,17,29,87.42,1486.14,False,False
1034,1,Shampoo,Household,Store_103,2024-10-29,35,35,87.42,3059.7,True,False
1035,1,Shampoo,Household,Store_103,2024-10-30,17,95,87.42,1486.14,False,True
1036,1,Shampoo,Household,Store_103,2024-10-31,24,24,87.42,2098.08,True,False
1037,1,Shampoo,Household,Store_103,2024-11-01,37,95,87.42,3234.54,False,True
1038,1,Shampoo,Household,Store_103,2024-11-02,23,23,87.42,2010.66,True,False
1039,1,Shampoo,Household,Store_103,2024-11-03,24,67,87.42,2098.08,False,True
1040,1,Shampoo,Household,Store_103,2024-11-04,37,37,87.42,3234.54,True,False
1041,1,Shampoo,Household,Store_103,2024-11-05,32,81,87.42,2797.44,False,True
1042,1,Shampoo,Household,Store_103,2024-11-06,38,53,87.42,3321.96,False,False
1043,1,Shampoo,Household,Store_103,2024-11-07,15,15,87.42,1311.3,True,False
1044,1,Shampoo,Household,Store_103,2024-11-08,48,48,87.42,4196.16,True,False
1045,1,Shampoo,Household,Store_103,2024-11-09,45,59,87.42,3933.9,False,False
1046,1,Shampoo,Household,Store_103,2024-11-10,41,52,87.42,3584.22,False,False
1047,1,Shampoo,Household,Store_103,2024-11-11,25,33,87.42,2185.5,False,False
1048,1,Shampoo,Household,Store_103,2024-11-12,50,50,87.42,4371.0,True,False
1049,1,Shampoo,Household,Store_103,2024-11-13,50,64,87.42,4371.0,False,True
1050,1,Shampoo,Household,Store_103,2024-11-14,18,18,87.42,1573.56,True,False
1051,1,Shampoo,Household,Store_103,2024-11-15,38,91,87.42,3321.96,False,True
1052,1,Shampoo,Household,Store_103,2024-11-16,51,51,87.42,4458.42,True,False
1053,1,Shampoo,Household,Store_103,2024-11-17,11,11,87.42,961.62,True,False
1054,1,Shampoo,Household,Store_103,2024-11-18,16,16,87.42,1398.72,True,False
1055,1,Shampoo,Household,Store_103,2024-11-19,36,36,87.42,3147.12,True,False
1056,1,Shampoo,Household,Store_103,2024-11-20,49,49,87.42,4283.58,True,False
1057,1,Shampoo,Household,Store_103,2024-11-21,17,17,87.42,1486.14,True,False
1058,1,Shampoo,Household,Store_103,2024-11-22,30,41,87.42,2622.6,False,False
1059,1,Shampoo,Household,Store_103,2024-11-23,13,13,87.42,1136.46,True,False
1060,1,Shampoo,Household,Store_103,2024-11-24,43,79,87.42,3759.06,False,True
1061,1,Shampoo,Household,Store_103,2024-11-25,25,25,87.42,2185.5,True,False
1062,1,Shampoo,Household,Store_103,2024-11-26,10,10,87.42,874.2,True,False
1063,1,Shampoo,Household,Store_103,2024-11-27,30,30,87.42,2622.6,True,False
1064,1,Shampoo,Household,Store_103,2024-11-28,29,39,87.42,2535.18,False,False
1065,1,Shampoo,Household,Store_103,2024-11-29,44,68,87.42,3846.48,False,True
1066,1,Shampoo,Household,Store_103,2024-11-30,33,36,87.42,2884.86,False,False
1067,1,Shampoo,Household,Store_103,2024-12-01,42,77,87.42,3671.64,False,True
1068,1,Shampoo,Household,Store_103,2024-12-02,34,34,87.42,2972.28,True,False
1069,1,Shampoo,Household,Store_103,2024-12-03,14,14,87.42,1223.88,True,False
1070,1,Shampoo,Household,Store_103,2024-12-04,27,70,87.42,2360.34,False,True
1071,1,Shampoo,Household,Store_103,2024-12-05,29,59,87.42,2535.18,False,False
1072,1,Shampoo,Household,Store_103,2024-12-06,15,15,87.42,1311.3,True,False
1073,1,Shampoo,Household,Store_103,2024-12-07,20,20,87.42,1748.4,True,False
1074,1,Shampoo,Household,Store_103,2024-12-08,38,75,87.42,3321.96,False,True
1075,1,Shampoo,Household,Store_103,2024-12-09,53,94,87.42,4633.26,False,True
1076,1,Shampoo,Household,Store_103,2024-12-10,52,97,87.42,4545.84,False,True
1077,1,Shampoo,Household,Store_103,2024-12-11,39,39,87.42,3409.38,True,False
1078,1,Shampoo,Household,Store_103,2024-12-12,35,99,87.42,3059.7,False,True
1079,1,Shampoo,Household,Store_103,2024-12-13,36,99,87.42,3147.12,False,True
1080,1,Shampoo,Household,Store_103,2024-12-14,34,71,87.42,2972.28,False,True
1081,1,Shampoo,Household,Store_103,2024-12-15,43,43,87.42,3759.06,True,False
1082,1,Shampoo,Household,Store_103,2024-12-16,32,50,87.42,2797.44,False,False
1083,1,Shampoo,Household,Store_103,2024-12-17,46,84,87.42,4021.32,False,True
1084,1,Shampoo,Household,Store_103,2024-12-18,59,66,87.42,5157.78,False,True
1085,1,Shampoo,Household,Store_103,2024-12-19,23,26,87.42,2010.66,False,False
1086,1,Shampoo,Household,Store_103,2024-12-20,44,78,87.42,3846.48,False,True
1087,1,Shampoo,Household,Store_103,2024-12-21,43,44,87.42,3759.06,False,False
1088,1,Shampoo,Household,Store_103,2024-12-22,42,42,87.42,3671.64,True,False
1089,1,Shampoo,Household,Store_103,2024-12-23,32,75,87.42,2797.44,False,True
1090,1,Shampoo,Household,Store_103,2024-12-24,44,49,87.42,3846.48,False,False
1091,1,Shampoo,Household,Store_103,2024-12-25,10,10,87.42,874.2,True,False
1092,1,Shampoo,Household,Store_103,2024-12-26,48,81,87.42,4196.16,False,True
1093,1,Shampoo,Household,Store_103,2024-12-27,36,56,87.42,3147.12,False,False
1094,1,Shampoo,Household,Store_103,2024-12-28,34,47,87.42,2972.28,False,False
1095,1,Shampoo,Household,Store_103,2024-12-29,38,66,87.42,3321.96,False,True
1096,1,Shampoo,Household,Store_103,2024-12-30,45,62,87.42,3933.9,False,True
1097,1,Shampoo,Household,Store_103,2024-12-31,41,85,87.42,3584.22,False,True
1098,2,Toothpaste,Hygiene,Store_101,2024-01-01,18,18,61.9,1114.2,True,False
1099,2,Toothpaste,Hygiene,Store_101,2024-01-02,36,91,61.9,2228.4,False,True
1100,2,Toothpaste,Hygiene,Store_101,2024-01-03,15,15,61.9,928.5,True,False
1101,2,Toothpaste,Hygiene,Store_101,2024-01-04,43,55,61.9,2661.7,False,True
1102,2,Toothpaste,Hygiene,Store_101,2024-01-05,19,47,61.9,1176.1,False,True
1103,2,Toothpaste,Hygiene,Store_101,2024-01-06,11,71,61.9,680.9,False,True
1104,2,Toothpaste,Hygiene,Store_101,2024-01-07,38,44,61.9,2352.2,False,True
1105,2,Toothpaste,Hygiene,Store_101,2024-01-08,21,93,61.9,1299.9,False,True
1106,2,Toothpaste,Hygiene,Store_101,2024-01-09,20,34,61.9,1238.0,False,False
1107,2,Toothpaste,Hygiene,Store_101,2024-01-10,24,96,61.9,1485.6,False,True
1108,2,Toothpaste,Hygiene,Store_101,2024-01-11,20,31,61.9,1238.0,False,False
1109,2,Toothpaste,Hygiene,Store_101,2024-01-12,32,60,61.9,1980.8,False,True
1110,2,Toothpaste,Hygiene,Store_101,2024-01-13,12,12,61.9,742.8,True,False
1111,2,Toothpaste,Hygiene,Store_101,2024-01-14,31,93,61.9,1918.9,False,True
1112,2,Toothpaste,Hygiene,Store_101,2024-01-15,33,54,61.9,2042.7,False,True
1113,2,Toothpaste,Hygiene,Store_101,2024-01-16,19,28,61.9,1176.1,False,False
1114,2,Toothpaste,Hygiene,Store_101,2024-01-17,10,56,61.9,619.0,False,True
1115,2,Toothpaste,Hygiene,Store_101,2024-01-18,22,62,61.9,1361.8,False,True
1116,2,Toothpaste,Hygiene,Store_101,2024-01-19,23,70,61.9,1423.7,False,True
1117,2,Toothpaste,Hygiene,Store_101,2024-01-20,18,18,61.9,1114.2,True,False
1118,2,Toothpaste,Hygiene,Store_101,2024-01-21,7,73,61.9,433.3,False,True
1119,2,Toothpaste,Hygiene,Store_101,2024-01-22,23,23,61.9,1423.7,True,False
1120,2,Toothpaste,Hygiene,Store_101,2024-01-23,31,84,61.9,1918.9,False,True
1121,2,Toothpaste,Hygiene,Store_101,2024-01-24,40,77,61.9,2476.0,False,True
1122,2,Toothpaste,Hygiene,Store_101,2024-01-25,17,17,61.9,1052.3,True,False
1123,2,Toothpaste,Hygiene,Store_101,2024-01-26,32,95,61.9,1980.8,False,True
1124,2,Toothpaste,Hygiene,Store_101,2024-01-27,37,50,61.9,2290.3,False,True
1125,2,Toothpaste,Hygiene,Store_101,2024-01-28,26,57,61.9,1609.4,False,True
1126,2,Toothpaste,Hygiene,Store_101,2024-01-29,8,39,61.9,495.2,False,True
1127,2,Toothpaste,Hygiene,Store_101,2024-01-30,20,59,61.9,1238.0,False,True
1128,2,Toothpaste,Hygiene,Store_101,2024-01-31,17,94,61.9,1052.3,False,True
1129,2,Toothpaste,Hygiene,Store_101,2024-02-01,25,29,61.9,1547.5,False,False
1130,2,Toothpaste,Hygiene,Store_101,2024-02-02,42,76,61.9,2599.8,False,True
1131,2,Toothpaste,Hygiene,Store_101,2024-02-03,24,82,61.9,1485.6,False,True
1132,2,Toothpaste,Hygiene,Store_101,2024-02-04,13,70,61.9,804.7,False,True
1133,2,Toothpaste,Hygiene,Store_101,2024-02-05,23,28,61.9,1423.7,False,False
1134,2,Toothpaste,Hygiene,Store_101,2024-02-06,21,35,61.9,1299.9,False,False
1135,2,Toothpaste,Hygiene,Store_101,2024-02-07,21,30,61.9,1299.9,False,False
1136,2,Toothpaste,Hygiene,Store_101,2024-02-08,39,60,61.9,2414.1,False,True
1137,2,Toothpaste,Hygiene,Store_101,2024-02-09,22,60,61.9,1361.8,False,True
1138,2,Toothpaste,Hygiene,Store_101,2024-02-10,13,13,61.9,804.7,True,False
1139,2,Toothpaste,Hygiene,Store_101,2024-02-11,13,13,61.9,804.7,True,False
1140,2,Toothpaste,Hygiene,Store_101,2024-02-12,16,31,61.9,990.4,False,False
1141,2,Toothpaste,Hygiene,Store_101,2024-02-13,15,64,61.9,928.5,False,True
1142,2,Toothpaste,Hygiene,Store_101,2024-02-14,10,10,61.9,619.0,True,False
1143,2,Toothpaste,Hygiene,Store_101,2024-02-15,9,95,61.9,557.1,False,True
1144,2,Toothpaste,Hygiene,Store_101,2024-02-16,33,34,61.9,2042.7,False,False
1145,2,Toothpaste,Hygiene,Store_101,2024-02-17,27,92,61.9,1671.3,False,True
1146,2,Toothpaste,Hygiene,Store_101,2024-02-18,10,74,61.9,619.0,False,True
1147,2,Toothpaste,Hygiene,Store_101,2024-02-19,0,49,61.9,0.0,False,True
1148,2,Toothpaste,Hygiene,Store_101,2024-02-20,9,23,61.9,557.1,False,False
1149,2,Toothpaste,Hygiene,Store_101,2024-02-21,32,65,61.9,1980.8,False,True
1150,2,Toothpaste,Hygiene,Store_101,2024-02-22,22,58,61.9,1361.8,False,True
1151,2,Toothpaste,Hygiene,Store_101,2024-02-23,25,55,61.9,1547.5,False,True
1152,2,Toothpaste,Hygiene,Store_101,2024-02-24,27,71,61.9,1671.3,False,True
1153,2,Toothpaste,Hygiene,Store_101,2024-02-25,27,99,61.9,1671.3,False,True
1154,2,Toothpaste,Hygiene,Store_101,2024-02-26,28,48,61.9,1733.2,False,True
1155,2,Toothpaste,Hygiene,Store_101,2024-02-27,38,71,61.9,2352.2,False,True
1156,2,Toothpaste,Hygiene,Store_101,2024-02-28,23,63,61.9,1423.7,False,True
1157,2,Toothpaste,Hygiene,Store_101,2024-02-29,31,46,61.9,1918.9,False,True
1158,2,Toothpaste,Hygiene,Store_101,2024-03-01,16,58,61.9,990.4,False,True
1159,2,Toothpaste,Hygiene,Store_101,2024-03-02,27,60,61.9,1671.3,False,True
1160,2,Toothpaste,Hygiene,Store_101,2024-03-03,35,68,61.9,2166.5,False,True
1161,2,Toothpaste,Hygiene,Store_101,2024-03-04,22,22,61.9,1361.8,True,False
1162,2,Toothpaste,Hygiene,Store_101,2024-03-05,21,73,61.9,1299.9,False,True
1163,2,Toothpaste,Hygiene,Store_101,2024-03-06,10,10,61.9,619.0,True,False
1164,2,Toothpaste,Hygiene,Store_101,2024-03-07,6,49,61.9,371.4,False,True
1165,2,Toothpaste,Hygiene,Store_101,2024-03-08,9,81,61.9,557.1,False,True
1166,2,Toothpaste,Hygiene,Store_101,2024-03-09,32,70,61.9,1980.8,False,True
1167,2,Toothpaste,Hygiene,Store_101,2024-03-10,40,42,61.9,2476.0,False,True
1168,2,Toothpaste,Hygiene,Store_101,2024-03-11,31,54,61.9,1918.9,False,True
1169,2,Toothpaste,Hygiene,Store_101,2024-03-12,29,55,61.9,1795.1,False,True
1170,2,Toothpaste,Hygiene,Store_101,2024-03-13,33,96,61.9,2042.7,False,True
1171,2,Toothpaste,Hygiene,Store_101,2024-03-14,30,58,61.9,1857.0,False,True
1172,2,Toothpaste,Hygiene,Store_101,2024-03-15,21,56,61.9,1299.9,False,True
1173,2,Toothpaste,Hygiene,Store_101,2024-03-16,30,77,61.9,1857.0,False,True
1174,2,Toothpaste,Hygiene,Store_101,2024-03-17,3,42,61.9,185.7,False,True
1175,2,Toothpaste,Hygiene,Store_101,2024-03-18,17,28,61.9,1052.3,False,False
1176,2,Toothpaste,Hygiene,Store_101,2024-03-19,34,37,61.9,2104.6,False,False
1177,2,Toothpaste,Hygiene,Store_101,2024-03-20,26,85,61.9,1609.4,False,True
1178,2,Toothpaste,Hygiene,Store_101,2024-03-21,19,24,61.9,1176.1,False,False
1179,2,Toothpaste,Hygiene,Store_101,2024-03-22,38,38,61.9,2352.2,True,True
1180,2,Toothpaste,Hygiene,Store_101,2024-03-23,36,83,61.9,2228.4,False,True
1181,2,Toothpaste,Hygiene,Store_101,2024-03-24,7,19,61.9,433.3,False,False
1182,2,Toothpaste,Hygiene,Store_101,2024-03-25,23,23,61.9,1423.7,True,False
1183,2,Toothpaste,Hygiene,Store_101,2024-03-26,27,48,61.9,1671.3,False,True
1184,2,Toothpaste,Hygiene,Store_101,2024-03-27,29,37,61.9,1795.1,False,False
1185,2,Toothpaste,Hygiene,Store_101,2024-03-28,11,11,61.9,680.9,True,False
1186,2,Toothpaste,Hygiene,Store_101,2024-03-29,30,47,61.9,1857.0,False,True
1187,2,Toothpaste,Hygiene,Store_101,2024-03-30,21,21,61.9,1299.9,True,False
1188,2,Toothpaste,Hygiene,Store_101,2024-03-31,16,44,61.9,990.4,False,True
1189,2,Toothpaste,Hygiene,Store_101,2024-04-01,23,88,61.9,1423.7,False,True
1190,2,Toothpaste,Hygiene,Store_101,2024-04-02,23,99,61.9,1423.7,False,True
1191,2,Toothpaste,Hygiene,Store_101,2024-04-03,10,33,61.9,619.0,False,False
1192,2,Toothpaste,Hygiene,Store_101,2024-04-04,29,47,61.9,1795.1,False,True
1193,2,Toothpaste,Hygiene,Store_101,2024-04-05,27,27,61.9,1671.3,True,False
1194,2,Toothpaste,Hygiene,Store_101,2024-04-06,13,45,61.9,804.7,False,True
1195,2,Toothpaste,Hygiene,Store_101,2024-04-07,34,62,61.9,2104.6,False,True
1196,2,Toothpaste,Hygiene,Store_101,2024-04-08,38,39,61.9,2352.2,False,True
1197,2,Toothpaste,Hygiene,Store_101,2024-04-09,22,76,61.9,1361.8,False,True
1198,2,Toothpaste,Hygiene,Store_101,2024-04-10,6,76,61.9,371.4,False,True
1199,2,Toothpaste,Hygiene,Store_101,2024-04-11,18,57,61.9,1114.2,False,True
1200,2,Toothpaste,Hygiene,Store_101,2024-04-12,38,41,61.9,2352.2,False,True
1201,2,Toothpaste,Hygiene,Store_101,2024-04-13,8,42,61.9,495.2,False,True
1202,2,Toothpaste,Hygiene,Store_101,2024-04-14,14,33,61.9,866.6,False,False
1203,2,Toothpaste,Hygiene,Store_101,2024-04-15,20,46,61.9,1238.0,False,True
1204,2,Toothpaste,Hygiene,Store_101,2024-04-16,15,16,61.9,928.5,False,False
1205,2,Toothpaste,Hygiene,Store_101,2024-04-17,20,38,61.9,1238.0,False,True
1206,2,Toothpaste,Hygiene,Store_101,2024-04-18,38,83,61.9,2352.2,False,True
1207,2,Toothpaste,Hygiene,Store_101,2024-04-19,38,52,61.9,2352.2,False,True
1208,2,Toothpaste,Hygiene,Store_101,2024-04-20,20,20,61.9,1238.0,True,False
1209,2,Toothpaste,Hygiene,Store_101,2024-04-21,13,78,61.9,804.7,False,True
1210,2,Toothpaste,Hygiene,Store_101,2024-04-22,12,17,61.9,742.8,False,False
1211,2,Toothpaste,Hygiene,Store_101,2024-04-23,19,85,61.9,1176.1,False,True
1212,2,Toothpaste,Hygiene,Store_101,2024-04-24,25,74,61.9,1547.5,False,True
1213,2,Toothpaste,Hygiene,Store_101,2024-04-25,29,54,61.9,1795.1,False,True
1214,2,Toothpaste,Hygiene,Store_101,2024-04-26,13,13,61.9,804.7,True,False
1215,2,Toothpaste,Hygiene,Store_101,2024-04-27,23,73,61.9,1423.7,False,True
1216,2,Toothpaste,Hygiene,Store_101,2024-04-28,6,60,61.9,371.4,False,True
1217,2,Toothpaste,Hygiene,Store_101,2024-04-29,21,46,61.9,1299.9,False,True
1218,2,Toothpaste,Hygiene,Store_101,2024-04-30,20,51,61.9,1238.0,False,True
1219,2,Toothpaste,Hygiene,Store_101,2024-05-01,2,15,61.9,123.8,False,False
1220,2,Toothpaste,Hygiene,Store_101,2024-05-02,25,77,61.9,1547.5,False,True
1221,2,Toothpaste,Hygiene,Store_101,2024-05-03,26,38,61.9,1609.4,False,True
1222,2,Toothpaste,Hygiene,Store_101,2024-05-04,14,86,61.9,866.6,False,True
1223,2,Toothpaste,Hygiene,Store_101,2024-05-05,26,26,61.9,1609.4,True,False
1224,2,Toothpaste,Hygiene,Store_101,2024-05-06,13,31,61.9,804.7,False,False
1225,2,Toothpaste,Hygiene,Store_101,2024-05-07,26,58,61.9,1609.4,False,True
